symbol	CD-coefficient
DDX54	0.00214235
DDX56	-0.00188358
DDX58	-0.00385106
DDX6	0.0004293
DDX60	0.00891369
DEAF1	0.00739102
DEC1	0.00134719
DECR1	0.00318835
DECR2	-0.00266562
DEDD	0.00217617
DEF6	0.01089262
DEF8	0.00174193
DEFA4	-0.01834196
DEFA5	-0.01501174
DEFA6	-0.01506818
DEFB1	-0.01521075
DEFB126	-0.00024757
DEFB4A	-0.01268735
DEGS1	-0.01284725
DEK	-0.01323736
DELE1	0.00041043
DENND1A	0.00119596
DENND1B	-0.00620617
DENND1C	0.00468781
DENND2A	-0.0092308
DENND2D	0.00306162
DENND3	-0.00726321
DENND4A	0.00377709
DENND4B	0.0015957
DENND4C	0.00595674
DENND5A	-0.02001688
DENND5B	-3.446e-05
DENND6B	0.00425319
DENR	-0.00679928
DEPDC1	-0.00957511
DEPDC5	0.00388808
DEPP1	0.01756311
DEPTOR	-0.00456932
DERA	-0.01001012
DERL1	-0.01755741
DERL2	0.00115199
DES	-0.00056029
DESI1	0.00110714
DESI2	-0.0125565
DET1	0.00396688
DEXI	-0.00035644
DFFA	-0.00963627
DFFB	0.00453477
DGAT1	-0.00544592
DGCR11	0.00036673
DGCR2	0.00325286
DGCR6L	0.00739927
DGCR8	0.00435993
DGCR9	0.00270176
DGKA	0.00616277
DGKB	0.00176853
DGKD	-0.01354125
DGKE	-0.00510668
DGKG	-0.0055204
DGKI	-0.006312
DGKQ	0.00311825
DGKZ	-0.00474241
DGLUCY	0.01608519
DGUOK	0.00407498
DHCR24	0.00220073
DHCR7	-0.02731461
DHDDS	0.00050802
DHFR	-0.01017397
DHFRP3	-0.00088089
DHODH	-0.00174572
DHPS	-0.00828008
DHRS1	0.00431403
DHRS11	-0.0030539
DHRS12	-0.00225621
DHRS2	0.03310102
DHRS3	0.00393227
DHRS7	0.00362833
DHRS7B	-0.00257047
DHRS9	0.01700174
DHTKD1	0.00042848
DHX15	-0.00024698
DHX16	-0.00524874
DHX29	0.00533916
DHX30	0.00097789
DHX32	-0.00184806
DHX34	0.00745804
DHX35	-0.00068855
DHX38	-0.00572764
DHX40	-0.01250944
DHX57	0.0040895
DHX58	0.01267358
DHX8	-0.00825341
DHX9	0.01101632
DIABLO	0.00100507
DIAPH1	-0.00180476
DIAPH2	-0.00932806
DIAPH3	-0.00123028
DICER1	-0.00137571
DIDO1	-0.00790872
DIMT1	-0.0106562
DIO1	0.00359633
DIO2	0.00406211
DIO3	0.00482149
DIP2A	0.00381034
DIP2C	0.00533449
DIPK1A	-0.0013157
DIPK2B	-0.0024866
DIRAS2	0.00268051
DIRAS3	-0.00073345
DIS3	-0.00468005
DISC1	0.00057039
DIXDC1	-0.01171261
DKC1	-0.00683534
DKFZP586I1420	0.00366859
DKK1	-0.01265577
DKK2	0.01585556
DKK3	-0.00723295
DKK4	-0.00460929
DKKL1	0.00499257
DLAT	0.0004837
DLC1	-0.03295326
DLD	-0.00586972
DLEC1	-0.00674381
DLEU1	-0.01116007
DLG1	-0.01342019
DLG2	0.00139638
DLG3	-0.00615379
DLG4	-0.00446896
DLG5	0.00645717
DLGAP1	0.00698834
DLGAP2	-0.00120955
DLGAP4	-0.00681023
DLGAP5	-0.00391354
DLK1	0.01951679
DLK2	-0.00264414
DLL3	0.01106373
DLST	-0.00305393
DLX2	-0.00423172
DLX4	0.00680273
DLX5	-0.01548007
DLX6	0.00265273
DMAC2	0.00243322
DMAC2L	0.00429102
DMBT1	-0.02697353
DMC1	0.00185596
DMD	-0.00305026
DMP1	0.00497495
DMPK	-0.01507122
DMRT1	0.00808618
DMTF1	0.03763895
DMTN	0.00757396
DMWD	0.0005976
DMXL1	0.00766183
DMXL2	0.01452866
DNA2	0.01038178
DNAAF1	0.00497625
DNAAF2	-0.01004495
DNAAF5	-0.00083927
DNAH17	0.00901688
DNAH2	-0.0013383
DNAH3	-0.00309706
DNAH6	0.00262423
DNAH7	0.00549181
DNAH9	0.00352229
DNAI1	0.00052437
DNAI2	0.00234488
DNAJA1	0.01221022
DNAJA2	-0.01393194
DNAJA3	0.01355241
DNAJA4	-0.00388823
DNAJB1	0.00338857
DNAJB12	0.00097168
DNAJB14	0.0108358
DNAJB2	-0.00018671
DNAJB4	0.00959094
DNAJB5	0.00889057
DNAJB6	0.00165873
DNAJB9	-0.00528072
DNAJC1	-0.01545725
DNAJC10	-0.01550853
DNAJC11	-0.00470102
DNAJC12	-0.02088707
DNAJC13	0.00030619
DNAJC15	0.01442692
DNAJC16	0.0015485
DNAJC17	0.0088468
DNAJC2	0.00139695
DNAJC22	-0.0027427
DNAJC24	-0.00773891
DNAJC28	0.00165589
DNAJC3	-0.00786957
DNAJC4	-0.00624198
DNAJC6	-0.00188387
DNAJC7	0.00093854
DNAJC8	-0.00861258
DNAJC9	0.00156465
DNAL4	0.00759355
DNALI1	0.01547509
DNASE1	0.00131422
DNASE1L1	0.00355407
DNASE1L2	0.0100517
DNASE1L3	-0.01706566
DNASE2	-0.00655373
DNASE2B	-0.00052326
DNM1	-0.00489857
DNM1L	0.00175941
DNM2	-0.00025297
DNM3	0.00608139
DNMBP	-0.00589828
DNMT1	0.00291288
DNMT3A	-0.00831039
DNMT3B	0.01169075
DNMT3L	0.00531551
DNPEP	-0.01377827
DNPH1	0.00427649
DNTT	0.00495495
DNTTIP2	-0.00176755
DOC2A	0.00563628
DOC2B	0.00565254
DOCK1	0.00077201
DOCK10	0.00066919
DOCK2	0.00688138
DOCK3	0.00360427
DOCK4	0.01173336
DOCK5	-0.00352738
DOCK6	0.00166716
DOCK9	0.0165527
DOHH	-0.00027863
DOK1	-0.0022733
DOK2	0.00188153
DOK3	0.00639108
DOK4	-0.00291879
DOK5	0.00578434
DOLK	0.00996782
DOLPP1	-0.00147089
DONSON	0.00217485
DOP1A	0.00841376
DOP1B	-0.00466845
DOT1L	0.00074419
DPAGT1	-0.00373947
DPEP1	0.01289289
DPEP2	-0.00400836
DPEP3	0.00039969
DPF1	0.00270362
DPF2	-0.00070216
DPF3	0.00017969
DPH2	-0.0011149
DPH5	0.00748518
DPM1	-0.01249387
DPM2	0.01093931
DPM3	0.00020875
DPP3	-0.01105304
DPP4	0.00221249
DPP6	-0.00769826
DPP8	0.00339263
DPPA4	0.00320115
DPT	-0.00395857
DPY19L1	-0.01468599
DPY19L1P1	0.00217753
DPY19L2P2	0.002951
DPY19L4	0.00585517
DPYD	-0.01112229
DPYS	0.00698595
DPYSL2	0.00843103
DPYSL3	0.00329005
DPYSL4	0.01157611
DR1	-0.015623
DRAM1	0.01372948
DRAP1	-0.00196027
DRC3	0.0003248
DRD1	-0.00146512
DRD2	-0.00258083
DRD3	0.00124901
DRD4	0.00337204
DRD5	-0.00432574
DRG1	-0.00027307
DRG2	-0.00232481
DRICH1	-0.00240456
DROSHA	-0.00049839
DRP2	0.00344062
DSC1	0.00783196
DSC2	-0.02353608
DSC3	-0.00522915
DSCAM	-0.00287845
DSCC1	-0.00642994
DSCR4	0.0017097
DSE	-0.00194613
DSG1	0.00035285
DSG2	-0.00591454
DSG3	-0.01535876
DSN1	0.00181148
DSP	0.00541585
DSPP	0.01164464
DST	-0.00761595
DSTN	-0.02111134
DSTYK	-0.00307018
DTL	-0.00400552
DTNA	-0.00064903
DTNB	0.00204819
DTWD1	0.00372983
DTX2	0.0039024
DTX3	0.00350126
DTX4	0.00836767
DTYMK	0.00241597
DUOX1	0.00361414
DUOX2	-0.01419966
DUS1L	0.00321846
DUS2	0.00707535
DUS4L	0.01171211
DUSP1	-0.00838038
DUSP10	-0.0195372
DUSP11	0.00352886
DUSP12	0.00613183
DUSP13	0.00981358
DUSP14	-0.01375042
DUSP2	0.01496549
DUSP21	0.00405277
DUSP22	-0.01261468
DUSP26	0.00198207
DUSP3	0.00665895
DUSP4	-0.01642084
DUSP5	0.00143102
DUSP6	0.00780391
DUSP7	-0.0096226
DUSP8	0.00321417
DUSP9	-0.00089694
DUT	-0.0094061
DUX4L8	0.00686071
DVL1	-0.01470417
DVL2	0.0066834
DVL3	0.0082882
DXO	-0.0035673
DYM	0.00318934
DYNC1H1	0.00133235
DYNC1I1	-0.00928009
DYNC1I2	-0.00321051
DYNC1LI1	-0.00214741
DYNC1LI2	0.01634269
DYNC2H1	-0.00595968
DYNC2LI1	0.00685745
DYNLL1	-0.00366943
DYNLRB1	-0.00880629
DYNLT1	-0.00462353
DYNLT3	-0.01007884
DYRK1A	-0.00194291
DYRK1B	0.00105543
DYRK2	-0.01571803
DYRK3	-0.00948706
DYRK4	0.00895525
DYSF	0.00099361
DZANK1	0.00104927
DZIP1	0.00201426
DZIP3	0.00861217
E2F1	-0.00441392
E2F2	0.03691728
E2F3	-0.00097102
E2F4	0.00171716
E2F5	0.00087026
E2F6	-0.00074808
E2F8	-0.01170078
E4F1	0.01386072
EAF2	-0.00391016
EAPP	0.01120138
EBAG9	-0.00617108
EBF2	0.00380538
EBI3	0.00427124
EBLN2	-0.00328374
EBNA1BP2	0.00721709
EBP	-0.00958724
ECD	0.00135365
ECE1	-0.00390583
ECE2	0.00017831
ECEL1	0.00346155
ECH1	-0.00259301
ECHDC1	-0.0072195
ECHDC2	-0.02461088
ECHDC3	0.00268991
ECHS1	0.00426451
ECI1	0.00521539
ECI2	-0.00356047
ECM1	-0.00379639
ECM2	0.00057848
ECPAS	-0.00620732
ECSIT	0.00325106
ECT2	-0.00555847
EDA	0.00337348
EDA2R	0.00368547
EDAR	-0.00549367
EDC3	0.00925594
EDC4	0.00127298
EDDM3A	-0.00067548
EDDM3B	-0.00146804
EDEM1	-0.01197734
EDEM2	-0.00510559
EDEM3	-0.00827343
EDF1	0.01751813
EDIL3	-0.00365027
EDN1	0.00511246
EDN2	-0.00139866
EDN3	-0.00280681
EDNRA	0.00363156
EDNRB	0.01439256
EDRF1	0.00554864
EEA1	0.00166329
EED	0.00391098
EEF1A1	-0.00202688
EEF1A2	0.02602565
EEF1AKMT2	0.00357941
EEF1AKMT3	0.00321211
EEF1AKNMT	-0.00282928
EEF1B2	0.00160043
EEF1D	-0.0116911
EEF1E1	0.00498035
EEF2	-0.00768769
EEF2KMT	-0.00064291
EFCAB1	-0.00229894
EFCAB11	-0.00145502
EFCAB14	0.00151277
EFCAB2	-0.0029169
EFCAB6	0.00195994
EFCC1	0.00098946
EFEMP1	0.01263658
EFEMP2	-0.00283744
EFHC1	-0.00842085
EFHC2	-0.00013514
EFHD1	0.01905499
EFHD2	-0.00514416
EFL1	0.00173511
EFNA1	-0.00082232
EFNA2	0.00117017
EFNA3	0.00360273
EFNA4	0.00452707
EFNA5	-0.00145498
EFNB1	-9.844e-05
EFNB2	-0.00608984
EFNB3	0.01007456
EFR3A	-0.00332646
EFR3B	-0.00358036
EFS	-0.00161067
EGF	0.00415368
EGFL6	0.00571981
EGFL7	0.00742407
EGFR	-0.00321612
EGLN1	-0.01926383
EGLN2	0.00354086
EGLN3	0.0018605
EGOT	-0.00242259
EGR1	0.00585058
EGR2	0.04493238
EGR3	0.00689737
EGR4	0.00756996
EHBP1	-0.03301886
EHBP1L1	-0.00418216
EHD1	-0.00466342
EHD2	0.00114101
EHD3	0.01085176
EHD4	0.00028377
EHF	-0.02010029
EHHADH	0.00406826
EHMT1	0.00477328
EHMT2	0.00085773
EI24	-0.0023642
EIF1	-0.01658488
EIF1AX	0.01619753
EIF1AY	-0.0173677
EIF1B	-0.0059312
EIF2AK1	-0.00312154
EIF2AK2	0.00782307
EIF2AK3	-0.00503028
EIF2B1	-0.00538219
EIF2B2	0.00175051
EIF2B3	-0.00261875
EIF2B4	-0.01076308
EIF2B5	0.000776
EIF2D	-0.00800059
EIF2S1	-0.00431349
EIF2S2	-0.00852648
EIF2S3	-0.01353784
EIF3A	-0.00458018
EIF3B	-0.00235229
EIF3D	-6.091e-05
EIF3E	0.00198205
EIF3F	0.0011051
EIF3G	-0.00252385
EIF3H	-0.00278009
EIF3I	-0.00300712
EIF3J	0.00443825
EIF3K	0.00115578
EIF3L	-0.00683148
EIF3M	-0.00137871
EIF4A1	-0.00545928
EIF4A2	-0.00011325
EIF4A3	0.00682475
EIF4B	-0.0018406
EIF4E	0.00757824
EIF4E2	-0.00808283
EIF4EBP1	-0.00563154
EIF4EBP2	0.00626878
EIF4ENIF1	0.00752829
EIF4G1	-0.00202821
EIF4G2	0.00607333
EIF4G3	0.00042701
EIF4H	0.00242216
EIF5	0.0210881
EIF5A	-0.02618747
EIF5A2	0.0053547
EIF5B	-0.00940554
EIF6	-0.00983819
EIPR1	0.00567579
ELAC1	0.00613852
ELAC2	0.00502857
ELANE	-0.01085457
ELAVL1	0.00156649
ELAVL2	0.00038254
ELAVL3	0.00428649
ELAVL4	0.00983911
ELF1	-0.00659655
ELF2	-0.00139734
ELF3	-0.00202988
ELF4	-0.01913364
ELF5	-0.00554502
ELK1	0.00537254
ELK3	-0.00201887
ELK4	-0.01353144
ELL	-0.00400711
ELL2	-0.01084007
ELMO1	-0.01983021
ELMO2	-0.00441474
ELMO3	0.00479819
ELN	0.01486637
ELOA	-0.00433206
ELOA2	0.0026696
ELOB	0.01666899
ELOC	-0.00710938
ELOVL1	0.00410095
ELOVL2	-0.01155364
ELOVL4	0.00787488
ELOVL5	-0.0250227
ELOVL6	-0.00511608
ELP1	0.00798035
ELP3	-0.0055219
ELP4	-0.00235576
ELP5	-0.00229122
ELP6	0.00263303
ELSPBP1	-0.00387741
EMC1	-0.00985812
EMC2	0.01859769
EMC3	-0.00757754
EMC6	0.00220366
EMC7	-0.008427
EMC8	-0.00493456
EMC9	-0.00388535
EMCN	0.00684551
EMD	0.00393745
EMID1	-0.01008071
EMILIN1	0.00478398
EMILIN2	-0.00171238
EML1	-0.00186815
EML2	0.00104826
EML3	-0.00385327
EML4	-0.00799343
EMP1	0.00955871
EMP2	0.00431513
EMP3	-0.0212429
EMSY	0.00146727
EMX1	0.00190924
EMX2	-0.0093009
EN1	0.00089054
EN2	0.00567269
ENAH	0.00922572
ENC1	0.01452865
ENDOD1	-0.00011439
ENDOG	-0.00132323
ENDOU	-0.00085741
ENG	0.00567401
ENGASE	0.00751269
ENO1	-0.00797896
ENO2	-0.01023547
ENO3	0.00255903
ENOPH1	0.00360058
ENOSF1	-0.00929661
ENOX1	0.00469274
ENOX2	0.00168224
ENPEP	0.00791409
ENPP1	-0.00718411
ENPP2	0.01553291
ENPP4	-0.01796111
ENSA	-0.00713876
ENTPD1	-0.01306186
ENTPD2	0.00193782
ENTPD3	-0.01307289
ENTPD4	-0.00891722
ENTPD5	0.00258048
ENTPD6	-0.01684224
ENTPD7	0.00402948
ENTR1	-0.00302035
ENY2	-0.0014165
EOGT	-0.00657197
EP300	0.00086134
EP400	-0.00114959
EPAS1	-0.00521308
EPB41	0.00299414
EPB41L1	-0.01469345
EPB41L2	0.00140564
EPB41L3	0.01779913
EPB41L4A	-0.00404446
EPB41L4B	0.00041434
EPB41L5	-0.00029079
EPB42	0.00294835
EPCAM	0.00390124
EPHA1	0.00326517
EPHA2	-0.0134147
EPHA3	-0.01257453
EPHA4	0.00821237
EPHA5	-0.00048173
EPHA7	-0.00674096
EPHB1	0.00301402
EPHB2	-0.01063623
EPHB3	0.00571959
EPHB4	0.01570583
EPHB6	0.01159029
EPHX1	-0.01866879
EPHX2	-0.01724764
EPHX3	-0.01238592
EPM2A	-0.00020013
EPN1	0.00128374
EPN2	-0.00668289
EPN3	-0.00185533
EPO	-0.00206463
EPOR	0.002492
EPPIN	-0.00189406
EPPK1	-0.01054673
EPRS	0.00237336
EPS15	-0.00085861
EPS15L1	-0.01657446
EPS8	0.00802611
EPS8L1	0.00932355
EPS8L2	-0.00846429
EPS8L3	0.00280906
EPX	0.00162076
EPYC	0.0047329
ERAL1	0.00678365
ERAP1	0.00807511
ERAP2	-0.00260088
ERBB2	0.0191147
ERBB3	0.00805978
ERBB4	0.01348108
ERBIN	0.00198128
ERC1	-0.00154616
ERC2	0.00432941
ERCC1	-0.00699731
ERCC2	-0.00120059
ERCC3	-0.0023857
ERCC4	-0.0006699
ERCC5	-0.001257
ERCC6L	0.001616
ERCC8	0.0033885
EREG	0.03781661
ERF	-0.01035721
ERG	0.00950031
ERG28	0.00129995
ERGIC2	0.00202047
ERGIC3	-0.01640829
ERH	0.00497103
ERI2	0.01239454
ERI3	-0.0035381
ERICH1	0.00375701
ERLIN1	-0.00358046
ERLIN2	-0.00582322
ERMAP	0.00549132
ERMP1	0.01895497
ERN1	0.00055038
ERN2	0.00345907
ERO1A	-0.01353107
ERO1B	0.00257947
ERP29	-0.01287938
ERP44	-0.0168708
ERVMER34-1	-0.00060565
ESD	-0.00553425
ESF1	-0.0157751
ESM1	0.00860734
ESPL1	0.00088798
ESPN	0.00370803
ESR1	-0.00655107
ESR2	0.00383703
ESRP1	0.00220249
ESRP2	0.01024765
ESRRA	0.00379151
ESRRB	0.00098904
ESRRG	-0.01272434
ESYT1	-0.00530807
ETAA1	0.00402202
ETF1	-0.0018317
ETFA	-0.00072628
ETFB	-0.00098054
ETFDH	0.01486875
ETHE1	0.00600246
ETNK1	0.01104697
ETNK2	-0.00266737
ETNPPL	0.01762281
ETS1	-0.0194709
ETS2	0.01801119
ETV1	-0.01066872
ETV2	0.00636572
ETV3	-0.00185854
ETV4	0.00537843
ETV5	0.018785
ETV6	0.00233228
ETV7	-0.00274592
EVA1B	0.01308705
EVC	-0.00470605
EVI2A	-0.00492704
EVI5	-0.00312724
EVL	0.02655771
EVPL	0.0087128
EVX1	0.00274332
EWSR1	-0.00118315
EXD2	0.00159664
EXD3	0.00206267
EXO1	0.00067618
EXO5	0.00041666
EXOC1	0.00331383
EXOC2	-0.00486924
EXOC3	0.00198344
EXOC5	0.00065235
EXOC6B	0.00336668
EXOC7	0.00591009
EXOG	-0.00880996
EXOSC1	0.00253506
EXOSC10	-0.00163379
EXOSC2	-0.00181746
EXOSC4	-0.02259497
EXOSC5	-0.00383358
EXOSC7	0.00363095
EXOSC8	-0.00195248
EXOSC9	-0.0045941
EXPH5	-0.0056811
EXT1	0.01667883
EXT2	-0.00921261
EXTL1	0.00106221
EXTL2	-0.00497582
EXTL3	0.01032474
EYA1	0.00695664
EYA2	-0.02016705
EYA3	-0.00173959
EYA4	0.01332515
EZH1	0.00202498
EZH2	-0.00268613
EZR	0.00371245
F10	0.00026062
F11	-0.00367268
F11R	0.00202307
F12	-0.02092195
F13A1	0.0093065
F13B	0.01105839
F2	0.00283219
F2R	-0.00525707
F2RL1	0.0118909
F2RL2	-0.00046718
F2RL3	0.00229184
F3	-0.02266342
F5	-0.0179018
F7	0.00422842
F8	-0.00387043
F9	0.00040322
FA2H	0.01557777
FAAH	0.00365671
FAAP100	0.00629146
FAAP24	0.00552971
FABP1	0.00263818
FABP2	0.00118558
FABP3	0.00250544
FABP4	0.03332114
FABP5	-0.00110716
FABP6	0.00563374
FABP7	-0.00302227
FADD	0.00132295
FADS1	-0.01508406
FADS2	-0.03464093
FADS3	-0.0023152
FAF1	-0.00589877
FAF2	0.01131999
FAH	-0.01393314
FAHD2A	0.00126223
FAIM	-0.01067568
FAIM2	0.00592648
FAM102A	0.00764806
FAM107A	0.01646157
FAM110B	-0.00319768
FAM110D	0.00425066
FAM111A	0.00138837
FAM114A1	-0.02263939
FAM114A2	-0.00144275
FAM117A	-0.00464358
FAM118A	0.00664452
FAM120A	-0.01071475
FAM120C	0.0019089
FAM124B	0.00183308
FAM129A	-0.00735055
FAM131A	0.01336623
FAM131B	0.00366689
FAM135A	0.00027013
FAM136A	-0.00209523
FAM13A	-0.00332607
FAM13B	-0.0212938
FAM13C	-0.00261742
FAM149A	-0.02049568
FAM149B1	0.00852627
FAM153A	-1.554e-05
FAM155A	0.00343615
FAM155B	-0.00687397
FAM160B2	-0.00080929
FAM162A	-0.01487133
FAM163A	-0.00346136
FAM168A	-0.00585413
FAM168B	-0.00315709
FAM169A	0.00672927
FAM171A1	0.00407003
FAM172A	-0.01163285
FAM173A	0.01552893
FAM174B	0.00401686
FAM182A	0.00027292
FAM184A	0.00074093
FAM186A	0.00403867
FAM189A1	0.00071211
FAM189A2	0.00186999
FAM189B	-0.01151196
FAM192A	-0.00558118
FAM193A	-0.00045908
FAM193B	0.00334235
FAM204A	0.00096655
FAM205BP	0.00013062
FAM20B	-0.00240848
FAM214B	0.00301572
FAM215A	0.00251615
FAM216A	0.00387113
FAM222B	0.0082393
FAM234B	0.01638347
FAM30A	-0.01104577
FAM32A	0.00204943
FAM3A	-0.00818226
FAM3C	0.00021826
FAM49A	-0.00833878
FAM49B	-0.00596163
FAM50A	-0.00275324
FAM50B	2.2e-07
FAM53B	0.00820623
FAM53C	-0.00248317
FAM57A	-0.01182632
FAM66D	0.00099852
FAM76A	-0.00315893
FAM83E	-0.00175071
FAM86B1	-0.0005679
FAM86C1	0.00193174
FAM8A1	-0.00550332
FAM90A1	-0.00250067
FAM98A	0.00096213
FAN1	4.661e-05
FANCA	0.00361861
FANCC	0.00515239
FANCE	0.00620929
FANCG	-0.00188339
FANCI	-0.01515379
FANCL	-0.00103575
FAP	0.01683517
FAR2	0.01955265
FARP1	0.00743925
FARP2	-0.00522749
FARS2	0.00512581
FARSA	-0.00830444
FAS	0.00200739
FASLG	0.00168269
FASN	-0.02072646
FASTK	0.00417911
FASTKD1	-0.00489731
FASTKD2	0.00112475
FASTKD3	0.00483255
FASTKD5	-0.00768138
FAT1	-0.01165107
FAT2	0.00085798
FAT4	0.01410912
FAU	-0.00436989
FAXDC2	0.0050426
FBL	-0.01259094
FBLN1	0.01036242
FBLN2	-0.00938383
FBLN5	0.00120154
FBN1	-0.00579479
FBN2	-0.01144837
FBP1	0.00827396
FBP2	0.00689196
FBRS	-0.00175244
FBXL12	-0.00783626
FBXL14	-0.00162128
FBXL15	0.01448118
FBXL18	0.00166294
FBXL2	-0.00400879
FBXL4	0.00086251
FBXL5	-0.00143017
FBXL6	0.01021845
FBXL7	0.00331482
FBXL8	0.00101836
FBXO11	0.00533281
FBXO2	0.01053579
FBXO21	0.00491479
FBXO22	0.00693989
FBXO24	0.00273459
FBXO28	-0.01376037
FBXO3	-0.00422668
FBXO34	-0.00956901
FBXO38	-0.00143147
FBXO4	-0.0006481
FBXO40	0.00299846
FBXO41	-0.00537689
FBXO42	-0.00592959
FBXO46	-0.00082323
FBXO5	-0.00314545
FBXO7	0.0049041
FBXO9	0.01036673
FBXW11	-0.00130311
FBXW12	0.00557586
FBXW2	-0.0009571
FBXW4	-0.00329403
FBXW4P1	-0.00370347
FBXW7	0.00983124
FCAR	0.00466005
FCER1A	-0.00128844
FCER1G	0.00975007
FCER2	0.00769495
FCF1	0.00116574
FCGBP	0.01943193
FCGR1A	0.00027107
FCGR2A	0.01679762
FCGR2B	-0.0013299
FCGR2C	0.00333902
FCGR3B	0.00565769
FCGRT	0.00841187
FCHO1	-0.00092695
FCHSD2	-0.00671355
FCMR	-0.0066866
FCN1	-0.00938792
FCN2	-0.00589175
FCN3	-0.00744655
FCRL2	0.01077238
FDFT1	-0.00653891
FDPS	0.00615997
FDX1	-0.00916962
FDXR	0.01069953
FECH	0.01112565
FEM1B	0.01590756
FEM1C	0.00811536
FEN1	-0.01059126
FER	0.00770469
FERMT1	0.01543906
FERMT2	0.00124399
FES	0.00866952
FETUB	0.00822297
FEV	-0.00481628
FEZ1	0.01056936
FEZ2	-0.00391029
FEZF2	0.00373271
FFAR2	0.00350081
FFAR3	0.00043304
FGA	-0.00835375
FGB	-0.01381854
FGD1	-0.00553784
FGD2	0.00784634
FGD6	0.00507561
FGF1	-0.02064654
FGF12	-0.00469357
FGF13	0.0071024
FGF14	-0.00450646
FGF17	0.00611411
FGF18	0.00198842
FGF2	0.00265471
FGF20	0.00219402
FGF21	0.00738049
FGF22	-0.00187832
FGF23	-0.00210242
FGF3	0.00538207
FGF4	0.00138543
FGF5	0.00551705
FGF6	1.89e-06
FGF7	-0.00092601
FGF8	0.00419718
FGF9	0.00015997
FGFBP1	0.00290293
FGFR1	-0.0094017
FGFR1OP	-0.00316187
FGFR2	0.01382496
FGFR3	0.00168687
FGFR4	-0.00048674
FGG	-0.02132086
FGGY	0.01895965
FGL1	-0.01085523
FGL2	-0.01066472
FGR	-0.00137688
FH	-0.01494167
FHIT	-0.00572201
FHL1	-0.0157372
FHL2	-0.00909808
FHL3	0.01131466
FHL5	7.12e-06
FHOD1	-0.00351547
FHOD3	0.01728552
FIBP	-0.00755951
FICD	-0.00381946
FIG4	-0.00035147
FILIP1L	0.00625778
FIP1L1	-0.00566218
FIS1	0.01423901
FJX1	-0.00902784
FKBP10	0.00519292
FKBP11	-0.02474051
FKBP14	0.01446097
FKBP15	0.00372672
FKBP1A	-0.00942276
FKBP1B	-0.02276781
FKBP2	-0.0068274
FKBP3	0.01103815
FKBP4	0.01277627
FKBP5	-0.01575216
FKBP6	-0.00079597
FKBP8	-0.00132258
FKBP9	0.00646808
FKBPL	0.00301606
FKRP	-0.00149897
FKTN	0.00290599
FLAD1	0.00255641
FLCN	0.00018402
FLG	0.01171079
FLI1	-0.00354674
FLII	0.00234996
FLNA	-0.01268594
FLNB	-0.00252828
FLNC	0.00417726
FLOT1	-0.00252055
FLOT2	0.00739177
FLRT1	-0.00134014
FLRT2	0.0006566
FLRT3	-0.00206517
FLT1	-0.00597706
FLT3	-0.00506346
FLT3LG	-0.00201599
FLT4	-0.0010436
FLVCR2	0.00650542
FMNL1	0.00183199
FMO1	0.01737112
FMO2	-0.00463532
FMO3	-0.00641049
FMO4	-0.00245499
FMO5	-0.00983537
FMOD	-0.01896835
FMR1	-0.00109169
FN1	-0.02253598
FN3K	-0.00028759
FN3KRP	-0.00397972
FNBP1	0.00102055
FNBP1L	-0.00088495
FNBP4	-0.00185329
FNDC11	-0.00041129
FNDC3A	-0.00680478
FNDC3B	-0.00697947
FNDC4	-0.00571627
FNDC8	0.00305252
FNTA	-0.01588498
FNTB	0.00536462
FOCAD	-0.00219227
FOLH1B	-0.00665372
FOLR1	0.01863311
FOLR2	0.01007478
FOLR3	0.00538968
FOS	-0.02007116
FOSB	-0.0133669
FOSL1	-0.00833965
FOSL2	-0.00792045
FOXA1	0.0003997
FOXA2	-0.01836902
FOXB1	0.00280021
FOXC1	0.01829711
FOXC2	-0.00218296
FOXD1	-0.00612087
FOXD2	0.00200516
FOXD3	0.00034595
FOXE1	-0.00254216
FOXE3	-0.00379143
FOXF1	-0.00174578
FOXF2	-0.00094894
FOXG1	0.01963818
FOXH1	0.00074608
FOXI1	-0.0041393
FOXJ1	-0.00097464
FOXJ2	-0.00413674
FOXJ3	-0.00356917
FOXK2	0.00477035
FOXL1	0.00192635
FOXL2	0.00787214
FOXM1	-0.00712575
FOXN1	0.00390214
FOXN2	-0.00553865
FOXN3	-0.01857683
FOXN3-AS2	-0.00357765
FOXO1	-0.00320327
FOXO3	-0.00881774
FOXO4	-0.00928787
FOXP3	0.00401137
FOXRED2	0.00123963
FPGS	0.01966094
FPGT	0.01118658
FPR1	0.0097175
FPR2	0.00672084
FPR3	-0.00867454
FRAS1	0.00121772
FRAT1	0.00166977
FRAT2	0.01298219
FRG1	-0.00172837
FRK	0.0087801
FRMD1	-0.00216832
FRMD4A	0.01391886
FRMD4B	0.01494767
FRMD8	0.00279118
FRMPD1	-0.00449853
FRMPD4	-0.00370171
FRS2	0.00189303
FRS3	0.00331248
FRY	-0.00222001
FRYL	0.00502564
FRZB	-0.02321614
FSCN1	0.03371157
FSCN2	0.00161297
FSCN3	-0.00191236
FSD1	0.00388048
FSHB	0.0043052
FSHR	-0.00012309
FST	0.0230231
FSTL1	-0.00331512
FSTL3	-0.00740972
FSTL4	0.00061082
FTCD	-0.00177236
FTH1	-0.01524567
FTL	-0.00539949
FTO	-0.01379362
