symbol	CD-coefficient
DNMT3L	0.00501908
DNPEP	-0.00498159
DNPH1	0.00514552
DNTT	0.01687468
DNTTIP2	-0.00189381
DOC2A	0.00542087
DOC2B	0.00642204
DOCK1	0.00217457
DOCK10	0.01433692
DOCK2	0.01081955
DOCK3	-0.00167145
DOCK4	-0.01443369
DOCK5	0.00800656
DOCK6	0.00203181
DOCK9	-0.01341661
DOHH	-0.00959659
DOK1	0.00469079
DOK2	0.0026659
DOK3	-0.00022755
DOK4	0.00098604
DOK5	0.01129741
DOLK	-0.00664127
DOLPP1	0.00036119
DONSON	-0.00123057
DOP1A	-0.00180754
DOP1B	0.0007682
DOT1L	0.00506473
DPAGT1	-0.01336907
DPEP1	-0.00097133
DPEP2	-0.0133858
DPEP3	0.00286141
DPF1	0.00196348
DPF2	0.00240616
DPF3	0.00165219
DPH2	-0.00329453
DPH5	0.0102834
DPM1	0.00179312
DPM2	-0.00202289
DPM3	-0.00783411
DPP3	-0.00081189
DPP4	-0.00390018
DPP6	-0.00504682
DPP8	-0.00592686
DPPA4	-0.00671329
DPT	-0.0076229
DPY19L1	-0.00725937
DPY19L1P1	-0.00325433
DPY19L2P2	-0.01132784
DPY19L4	-0.000371
DPYD	0.0051602
DPYS	0.00452166
DPYSL2	0.02265038
DPYSL3	0.01330212
DPYSL4	0.00416478
DR1	0.00539095
DRAM1	0.01979675
DRAP1	-0.00558218
DRC3	0.00574961
DRD1	-0.00213341
DRD2	-0.0039963
DRD3	0.00250477
DRD4	0.00046235
DRD5	-0.000638
DRG1	0.0069937
DRG2	0.0008562
DRICH1	0.00091233
DROSHA	-0.01189449
DRP2	0.00197653
DSC1	0.00117082
DSC2	-0.0028009
DSC3	0.00704988
DSCAM	0.00860532
DSCC1	0.00334051
DSCR4	-0.00302883
DSE	0.0093198
DSG1	0.01000241
DSG2	0.00826614
DSG3	0.0081873
DSN1	-0.00306547
DSP	-0.00279754
DSPP	-0.00088604
DST	-0.006039
DSTN	0.00404885
DSTYK	-0.00385674
DTL	-0.00947163
DTNA	-0.00658161
DTNB	-0.00410844
DTWD1	-7.4e-07
DTX2	0.00182573
DTX3	0.0071362
DTX4	0.00464372
DTYMK	-0.01097522
DUOX1	0.01086141
DUOX2	-0.01217571
DUS1L	-0.0096942
DUS2	0.00103936
DUS4L	0.00350896
DUSP1	0.0242601
DUSP10	0.00955815
DUSP11	0.00901442
DUSP12	-0.00726521
DUSP13	0.0104646
DUSP14	0.00594063
DUSP2	0.00786811
DUSP21	0.0047587
DUSP22	0.00567615
DUSP26	0.00874728
DUSP3	0.00810013
DUSP4	-0.00347154
DUSP5	0.01724308
DUSP6	-0.00526328
DUSP7	0.0075765
DUSP8	0.00467162
DUSP9	-0.00501959
DUT	-0.0018502
DUX4L8	0.00331796
DVL1	-0.00608155
DVL2	0.00228462
DVL3	0.00190458
DXO	-0.01139677
DYM	-0.00385957
DYNC1H1	-0.00293086
DYNC1I1	-0.00843752
DYNC1I2	0.00487021
DYNC1LI1	-0.0041255
DYNC1LI2	-0.01142766
DYNC2H1	-0.00886057
DYNC2LI1	-0.01643469
DYNLL1	0.02578076
DYNLRB1	0.00087918
DYNLT1	0.00112299
DYNLT3	-0.00232398
DYRK1A	0.00352899
DYRK1B	0.0008101
DYRK2	-0.0093624
DYRK3	0.00315679
DYRK4	0.00145738
DYSF	-0.00614547
DZANK1	-0.00944422
DZIP1	0.00314899
DZIP3	-0.00225182
E2F1	0.00162
E2F2	0.05677231
E2F3	-0.00575153
E2F4	-0.0027371
E2F5	0.00655839
E2F6	-0.00663974
E2F8	0.0117555
E4F1	-0.00733862
EAF2	0.00042156
EAPP	0.00825823
EBAG9	-3.671e-05
EBF2	0.00173782
EBI3	0.01433489
EBLN2	-0.00372834
EBNA1BP2	-0.00422261
EBP	0.0010605
ECD	0.00082422
ECE1	-0.00714815
ECE2	-0.00377971
ECEL1	-0.004126
ECH1	0.00030598
ECHDC1	0.00013628
ECHDC2	-0.00296947
ECHDC3	0.02529202
ECHS1	-0.01555614
ECI1	-0.0125655
ECI2	0.00523539
ECM1	0.02874289
ECM2	0.00596011
ECPAS	0.00199804
ECSIT	-0.00267386
ECT2	-0.00554013
EDA	0.0006407
EDA2R	0.00938038
EDAR	-0.01139896
EDC3	0.00200741
EDC4	-0.00687478
EDDM3A	0.00248565
EDDM3B	-0.00170509
EDEM1	-0.01022245
EDEM2	0.00065329
EDEM3	-0.00501473
EDF1	0.00267126
EDIL3	-0.00271163
EDN1	0.00713631
EDN2	-0.00055355
EDN3	0.01322323
EDNRA	0.00825467
EDNRB	0.0074646
EDRF1	-0.01293417
EEA1	-0.00031324
EED	0.00546669
EEF1A1	0.00221521
EEF1A2	0.00451841
EEF1AKMT2	0.00103381
EEF1AKMT3	0.01901494
EEF1AKNMT	0.0008384
EEF1B2	0.00395135
EEF1D	0.0113327
EEF1E1	-0.00612092
EEF2	-0.00726537
EEF2KMT	0.0035195
EFCAB1	2.346e-05
EFCAB11	0.00037625
EFCAB14	0.0013973
EFCAB2	0.00109836
EFCAB6	0.00337167
EFCC1	0.00512601
EFEMP1	0.01146554
EFEMP2	0.00310715
EFHC1	-0.00817482
EFHC2	-0.00110456
EFHD1	0.03995578
EFHD2	0.00340653
EFL1	0.00691052
EFNA1	0.00529131
EFNA2	0.00089397
EFNA3	-0.00420716
EFNA4	-0.00571609
EFNA5	0.02036943
EFNB1	-0.00599657
EFNB2	0.01017309
EFNB3	0.00550139
EFR3A	0.00498111
EFR3B	0.00235188
EFS	0.00465161
EGF	0.00202423
EGFL6	-0.01556621
EGFL7	0.00048893
EGFR	0.00473938
EGLN1	0.00888376
EGLN2	-0.00231946
EGLN3	0.00342917
EGOT	0.00209674
EGR1	0.01264793
EGR2	0.00899043
EGR3	0.02313775
EGR4	0.00275339
EHBP1	0.008742
EHBP1L1	-0.00294133
EHD1	-0.00683467
EHD2	0.01527692
EHD3	0.0020993
EHD4	0.0071783
EHF	-0.01751428
EHHADH	-0.00239565
EHMT1	0.00368684
EHMT2	-0.0052397
EI24	0.00088439
EIF1	0.00859298
EIF1AX	0.02216938
EIF1AY	-0.04135666
EIF1B	0.01231569
EIF2AK1	-0.00903184
EIF2AK2	0.01464597
EIF2AK3	0.0075803
EIF2B1	0.00056856
EIF2B2	0.01023169
EIF2B3	0.00216332
EIF2B4	-0.01007516
EIF2B5	-0.00275401
EIF2D	0.0114913
EIF2S1	0.00253451
EIF2S2	0.00228701
EIF2S3	0.02677776
EIF3A	-0.01344307
EIF3B	-0.00695622
EIF3D	0.01692426
EIF3E	0.01296647
EIF3F	0.01194599
EIF3G	-0.00608008
EIF3H	0.00692804
EIF3I	0.01408777
EIF3J	-0.00781316
EIF3K	0.00816199
EIF3L	0.01020736
EIF3M	0.01417309
EIF4A1	0.00758417
EIF4A2	0.00693502
EIF4A3	0.014085
EIF4B	0.01054439
EIF4E	-0.01138584
EIF4E2	0.00037915
EIF4EBP1	0.0101589
EIF4EBP2	-0.00215962
EIF4ENIF1	0.00920001
EIF4G1	0.00285505
EIF4G2	0.01097684
EIF4G3	-0.01002636
EIF4H	0.00219645
EIF5	0.01323626
EIF5A	-0.01807068
EIF5A2	0.00136195
EIF5B	-0.00832294
EIF6	0.00474065
EIPR1	0.00097982
ELAC1	-0.00080176
ELAC2	-0.00339423
ELANE	0.00493504
ELAVL1	0.0040579
ELAVL2	-0.00219149
ELAVL3	-0.00650486
ELAVL4	0.00589228
ELF1	0.02012448
ELF2	-0.0124067
ELF3	0.00219142
ELF4	0.01060806
ELF5	0.01914367
ELK1	0.00292048
ELK3	0.0236717
ELK4	-0.00180348
ELL	0.00294671
ELL2	0.00178376
ELMO1	0.01555712
ELMO2	0.00276813
ELMO3	0.00203356
ELN	0.00793953
ELOA	-0.00040846
ELOA2	0.00038372
ELOB	-0.01662035
ELOC	0.00800308
ELOVL1	0.01287604
ELOVL2	0.00366173
ELOVL4	-0.00853492
ELOVL5	0.01109838
ELOVL6	-0.01371011
ELP1	-0.01304479
ELP3	0.01137861
ELP4	0.00073099
ELP5	0.00878234
ELP6	0.00393794
ELSPBP1	-0.00017538
EMC1	-0.00396425
EMC2	0.00765775
EMC3	-0.00021286
EMC6	0.00552972
EMC7	-0.00907189
EMC8	-0.00586816
EMC9	-0.00292463
EMCN	0.02159957
EMD	-0.00646048
EMID1	-0.00091054
EMILIN1	0.00612063
EMILIN2	0.00563824
EML1	-0.00324325
EML2	-0.00302672
EML3	-0.00755087
EML4	-0.01245994
EMP1	-0.0027383
EMP2	-0.00405676
EMP3	-0.00249858
EMSY	-0.00622716
EMX1	-0.00162205
EMX2	-0.05419753
EN1	0.00304156
EN2	-0.01121776
ENAH	-0.00461315
ENC1	0.0249898
ENDOD1	-0.00214381
ENDOG	-0.00364191
ENDOU	0.00847263
ENG	0.0093318
ENGASE	-0.00561834
ENO1	0.00255747
ENO2	-0.00607004
ENO3	0.01247271
ENOPH1	0.00496545
ENOSF1	0.00546962
ENOX1	-0.00529038
ENOX2	0.00312853
ENPEP	0.0078644
ENPP1	0.00904988
ENPP2	0.01959365
ENPP4	-0.02028344
ENSA	0.00110467
ENTPD1	0.00266624
ENTPD2	0.00618155
ENTPD3	-0.00402899
ENTPD4	-0.00090607
ENTPD5	0.00315164
ENTPD6	-0.01414853
ENTPD7	-0.00882976
ENTR1	-0.00277693
ENY2	0.0030846
EOGT	-0.00156994
EP300	-0.00569431
EP400	-0.00512817
EPAS1	0.00814656
EPB41	0.00297528
EPB41L1	0.00108562
EPB41L2	-0.00599984
EPB41L3	-0.02490152
EPB41L4A	0.00075311
EPB41L4B	-0.00663081
EPB41L5	-0.00132312
EPB42	0.00174242
EPCAM	-0.00548533
EPHA1	0.00895189
EPHA2	0.00613397
EPHA3	0.00262292
EPHA4	0.00614922
EPHA5	0.00551202
EPHA7	-0.00549822
EPHB1	0.00698343
EPHB2	-0.03757378
EPHB3	-0.01038724
EPHB4	-0.00956126
EPHB6	-0.00719607
EPHX1	-0.02293005
EPHX2	-0.01163201
EPHX3	0.01134376
EPM2A	-0.00163214
EPN1	-0.00046524
EPN2	-0.00376289
EPN3	-0.00546035
EPO	0.00146573
EPOR	-0.01325264
EPPIN	-0.00487225
EPPK1	-0.00137341
EPRS	-0.00334404
EPS15	0.00616145
EPS15L1	-0.00357167
EPS8	0.00115722
EPS8L1	-0.00054703
EPS8L2	0.01063157
EPS8L3	-0.00800859
EPX	0.00703958
EPYC	-0.01355016
ERAL1	-0.00337659
ERAP1	-0.00407473
ERAP2	-0.00336521
ERBB2	-0.00590234
ERBB3	0.00651242
ERBB4	-0.00901906
ERBIN	0.00570934
ERC1	-0.00329082
ERC2	-0.00565312
ERCC1	0.00320014
ERCC2	-0.00882692
ERCC3	0.00264617
ERCC4	0.00579529
ERCC5	-0.00465101
ERCC6L	0.00141845
ERCC8	-0.00267705
EREG	0.01228577
ERF	-0.0013055
ERG	0.01162508
ERG28	0.00208857
ERGIC2	0.00116814
ERGIC3	0.01035451
ERH	0.00744328
ERI2	0.00289819
ERI3	-0.01004241
ERICH1	1.311e-05
ERLIN1	0.00387458
ERLIN2	0.01004345
ERMAP	-0.00321989
ERMP1	0.00063292
ERN1	0.00374538
ERN2	0.0102176
ERO1A	0.00501298
ERO1B	0.00360305
ERP29	0.0055307
ERP44	-6.738e-05
ERVMER34-1	-0.00535058
ESD	0.01766065
ESF1	-0.00618852
ESM1	0.00320584
ESPL1	0.00718309
ESPN	0.00314226
ESR1	-0.00821708
ESR2	0.00095178
ESRP1	-0.00216458
ESRP2	-0.00248067
ESRRA	0.00226761
ESRRB	0.00188037
ESRRG	-0.0157656
ESYT1	-0.01523005
ETAA1	-0.01001139
ETF1	-0.0112942
ETFA	-5.608e-05
ETFB	0.00124375
ETFDH	0.00229072
ETHE1	-0.00482518
ETNK1	0.00354821
ETNK2	0.00717748
ETNPPL	-0.00955313
ETS1	0.00906912
ETS2	0.00648574
ETV1	0.00420781
ETV2	0.00159979
ETV3	0.00102679
ETV4	-0.00648717
ETV5	-0.00610976
ETV6	0.00557194
ETV7	-0.00048248
EVA1B	0.01100135
EVC	-0.00191056
EVI2A	0.01027131
EVI5	-0.00723877
EVL	-0.0003438
EVPL	0.01594035
EVX1	0.00204242
EWSR1	0.01159956
EXD2	0.00669918
EXD3	0.00618049
EXO1	0.00213008
EXO5	-0.00427876
EXOC1	0.00610607
EXOC2	0.00390931
EXOC3	0.00030453
EXOC5	0.01083628
EXOC6B	-0.00125136
EXOC7	-0.00724271
EXOG	-0.00387444
EXOSC1	-0.0015135
EXOSC10	-0.00592663
EXOSC2	0.00390487
EXOSC4	-0.00971267
EXOSC5	0.01091224
EXOSC7	0.00136402
EXOSC8	0.00592834
EXOSC9	0.00038505
EXPH5	-0.02048235
EXT1	0.00159543
EXT2	0.00098667
EXTL1	-0.00063191
EXTL2	-0.0045418
EXTL3	0.00136865
EYA1	0.00546214
EYA2	-0.0202535
EYA3	0.00628348
EYA4	0.00040016
EZH1	-0.01287744
EZH2	3.159e-05
EZR	0.00571274
F10	-0.00085247
F11	0.00077099
F11R	-0.00519265
F12	0.00411793
F13A1	0.01010046
F13B	-0.00796645
F2	-0.00230608
F2R	0.03837268
F2RL1	0.02461867
F2RL2	0.00084516
F2RL3	-0.0013311
F3	-0.00067992
F5	-0.0209442
F7	-0.00674288
F8	0.00764239
F9	-0.00314929
FA2H	0.00154345
FAAH	0.00615639
FAAP100	0.00239951
FAAP24	0.00581338
FABP1	-0.01823497
FABP2	-0.00034446
FABP3	0.0030238
FABP4	-0.00187419
FABP5	-0.00165011
FABP6	0.00174741
FABP7	0.02384392
FADD	0.00391423
FADS1	-0.00409549
FADS2	-0.00523898
FADS3	-0.00636159
FAF1	-0.00143833
FAF2	-0.0074614
FAH	0.00503181
FAHD2A	0.00248509
FAIM	0.00425719
FAIM2	-0.00119008
FAM102A	-0.00134989
FAM107A	-0.00716238
FAM110B	-0.01200274
FAM110D	0.0054737
FAM111A	-0.01530412
FAM114A1	0.00210648
FAM114A2	-0.00155378
FAM117A	-0.01708386
FAM118A	0.01244681
FAM120A	-0.01351168
FAM120C	0.00077307
FAM124B	-0.0029483
FAM129A	0.02612942
FAM131A	0.0022532
FAM131B	-0.00568675
FAM135A	-0.00314613
FAM136A	0.00169884
FAM13A	-0.00102074
FAM13B	-0.0038707
FAM13C	-0.00031507
FAM149A	-0.00158571
FAM149B1	-0.00715701
FAM153A	-4.316e-05
FAM155A	0.00083512
FAM155B	0.00110272
FAM160B2	0.00058057
FAM162A	0.00166338
FAM163A	0.00170457
FAM168A	-0.00900031
FAM168B	-0.00909729
FAM169A	-0.01081222
FAM171A1	-0.00292787
FAM172A	-0.01364056
FAM173A	-0.00482129
FAM174B	0.00732083
FAM182A	-0.00077902
FAM184A	0.0041988
FAM186A	-0.00106918
FAM189A1	-0.0037798
FAM189A2	0.00324737
FAM189B	-0.00012163
FAM192A	-0.00222551
FAM193A	-0.00147369
FAM193B	-0.00215544
FAM204A	-0.00217898
FAM205BP	-0.00133531
FAM20B	0.00106834
FAM214B	0.00370922
FAM215A	0.00142305
FAM216A	0.02028442
FAM222B	-0.00073789
FAM234B	0.00785049
FAM30A	-0.01035488
FAM32A	0.0028287
FAM3A	-0.00383439
FAM3C	0.02471133
FAM49A	-0.0078149
FAM49B	0.01112782
FAM50A	-0.01204282
FAM50B	0.00118141
FAM53B	-0.00161546
FAM53C	0.00118549
FAM57A	0.00045699
FAM66D	-0.00263063
FAM76A	-4.067e-05
FAM83E	0.00017835
FAM86B1	-0.00604148
FAM86C1	-0.00034598
FAM8A1	-0.00816273
FAM90A1	0.00040467
FAM98A	-0.00230289
FAN1	-0.00796796
FANCA	0.00344671
FANCC	0.00029528
FANCE	0.00106627
FANCG	-5.838e-05
FANCI	-0.00044541
FANCL	-0.00011831
FAP	0.00191518
FAR2	0.00804967
FARP1	-0.01185752
FARP2	-0.00064222
FARS2	0.00505806
FARSA	-0.00719018
FAS	0.00481908
FASLG	0.00053369
FASN	-0.00403024
FASTK	0.00065152
FASTKD1	-0.0032115
FASTKD2	-0.00230839
FASTKD3	0.00083333
FASTKD5	-0.00487475
FAT1	-0.01194888
FAT2	-0.00534225
FAT4	0.00603973
FAU	0.00604988
FAXDC2	-0.006972
FBL	0.00901161
FBLN1	-0.00561109
FBLN2	-0.00375456
FBLN5	-0.01090494
FBN1	-0.00259056
FBN2	-0.0250928
FBP1	0.00432104
FBP2	0.00401597
FBRS	0.00696877
FBXL12	-0.00380706
FBXL14	-0.00887147
FBXL15	-0.00056808
FBXL18	-0.00034942
FBXL2	0.01180266
FBXL4	-0.00048562
FBXL5	0.00221557
FBXL6	0.00230639
FBXL7	-0.01088787
FBXL8	0.0048779
FBXO11	-0.03402615
FBXO2	-0.00872482
FBXO21	-0.00349113
FBXO22	-0.00398857
FBXO24	0.00243343
FBXO28	-0.00753045
FBXO3	-0.00355197
FBXO34	0.008909
FBXO38	0.00263858
FBXO4	-0.00583112
FBXO40	0.01116847
FBXO41	-6.833e-05
FBXO42	-0.00320723
FBXO46	-0.00883363
FBXO5	-0.00491966
FBXO7	0.00665942
FBXO9	-0.01126909
FBXW11	-0.00582425
FBXW12	0.00437789
FBXW2	-0.00938092
FBXW4	0.00228471
FBXW4P1	-0.00315452
FBXW7	0.00992799
FCAR	-0.00302679
FCER1A	-0.01616496
FCER1G	-0.00832228
FCER2	0.00487028
FCF1	-0.00940271
FCGBP	-0.00189646
FCGR1A	-0.00164084
FCGR2A	-0.01714058
FCGR2B	-0.00213318
FCGR2C	-0.00742685
FCGR3B	-0.0337281
FCGRT	0.01977217
FCHO1	0.00727992
FCHSD2	-0.00075513
FCMR	0.00467309
FCN1	-0.03974733
FCN2	-0.00083328
FCN3	0.00718309
FCRL2	0.00476608
FDFT1	-0.00703137
FDPS	-0.01386399
FDX1	0.01021102
FDXR	0.00076248
FECH	-0.00071538
FEM1B	0.00049076
FEM1C	-0.00108914
FEN1	-0.01283287
FER	0.00319612
FERMT1	0.00364095
FERMT2	0.01615291
FES	0.00445297
FETUB	-0.00136054
FEV	0.00301451
FEZ1	-0.00394166
FEZ2	-0.00121463
FEZF2	0.00122108
FFAR2	-0.00276733
FFAR3	4.715e-05
FGA	0.01048496
FGB	-0.00214664
FGD1	0.00460634
FGD2	0.00434157
FGD6	0.00091647
FGF1	-3.624e-05
FGF12	-0.00819628
FGF13	0.01032515
FGF14	-0.00334094
FGF17	0.003526
FGF18	-0.01119118
FGF2	-0.00047132
FGF20	-0.0059892
FGF21	-0.00205497
FGF22	0.00455879
FGF23	0.00280131
FGF3	-0.00101138
FGF4	0.00491815
FGF5	0.0063196
FGF6	0.00487535
FGF7	0.0013072
FGF8	0.00376574
FGF9	-0.00176281
FGFBP1	-0.0002514
FGFR1	0.0057389
FGFR1OP	-0.01177998
FGFR2	-0.00488092
FGFR3	-0.01279069
FGFR4	-0.0068571
FGG	0.01282915
FGGY	-0.00130865
FGL1	0.00259508
FGL2	-0.00820806
FGR	-0.01405728
FH	-0.00726651
FHIT	0.00032392
FHL1	0.01686566
FHL2	0.00477937
FHL3	0.01087644
FHL5	0.00729308
FHOD1	-0.000559
FHOD3	0.0042519
FIBP	-0.00761048
FICD	-0.00308379
FIG4	-0.00763683
FILIP1L	0.00068236
FIP1L1	-0.00383006
FIS1	-0.01587422
FJX1	0.00596067
FKBP10	-0.00494109
FKBP11	-0.02300599
FKBP14	-0.00390003
FKBP15	0.00666197
FKBP1A	0.00080339
FKBP1B	0.00532628
FKBP2	-0.00974629
FKBP3	0.00462176
FKBP4	-0.00886393
FKBP5	0.00017528
FKBP6	-0.0022337
FKBP8	0.00728398
FKBP9	-0.00251424
FKBPL	-0.002438
FKRP	1.988e-05
FKTN	-0.01263834
FLAD1	-0.00858375
FLCN	0.00664491
FLG	0.00985171
FLI1	0.02334208
FLII	-0.00110378
FLNA	-0.00463703
FLNB	0.01553286
FLNC	0.00954597
FLOT1	-0.00082021
FLOT2	0.00519987
FLRT1	0.00162135
FLRT2	0.00853776
FLRT3	-0.01706306
FLT1	0.02043949
FLT3	0.01060294
FLT3LG	-0.00025496
FLT4	0.0047685
FLVCR2	-0.01159519
FMNL1	-0.00019374
FMO1	0.00571761
FMO2	0.02419676
FMO3	0.00149195
FMO4	0.01480976
FMO5	-0.00928358
FMOD	-0.00428543
FMR1	0.00610379
FN1	0.00600355
FN3K	-0.00021129
FN3KRP	0.00199911
FNBP1	0.00338185
FNBP1L	0.00161144
FNBP4	0.00201918
FNDC11	0.00076719
FNDC3A	-0.00805647
FNDC3B	-0.02784113
FNDC4	-0.00437336
FNDC8	-0.00153576
FNTA	0.01754723
FNTB	0.00307435
FOCAD	-0.00340885
FOLH1B	-0.00217673
FOLR1	0.00475544
FOLR2	0.00163214
FOLR3	-0.00255744
FOS	0.01763019
FOSB	0.0273005
FOSL1	0.01892224
FOSL2	-0.004246
FOXA1	-0.0070041
FOXA2	-0.00175605
FOXB1	0.00280448
FOXC1	0.01492544
FOXC2	0.0026915
FOXD1	-0.00137203
FOXD2	0.0029065
FOXD3	-0.00011859
FOXE1	-0.00464692
FOXE3	0.00194551
FOXF1	0.02333706
FOXF2	0.0295235
FOXG1	-0.0049963
FOXH1	0.00446017
FOXI1	0.00312442
FOXJ1	-0.00031297
FOXJ2	0.00285518
FOXJ3	-0.00398045
FOXK2	0.00978299
FOXL1	0.00322595
FOXL2	-0.00177067
FOXM1	-0.00764492
FOXN1	0.00249586
FOXN2	-0.00371855
FOXN3	8.333e-05
FOXN3-AS2	-0.00202813
FOXO1	-0.01139089
FOXO3	-0.01139195
FOXO4	-0.00757062
FOXP3	0.00548605
FOXRED2	0.00247242
FPGS	0.00318562
FPGT	-0.00178355
FPR1	-0.02725786
FPR2	-0.00786746
FPR3	-0.01833031
FRAS1	-0.00421166
FRAT1	-0.00926832
FRAT2	-0.02353096
FRG1	-0.0041833
FRK	-0.00391219
FRMD1	0.0046631
FRMD4A	0.00768195
FRMD4B	0.00795658
FRMD8	0.00609686
FRMPD1	-0.00089878
FRMPD4	-0.00124873
FRS2	0.00525103
FRS3	0.00129104
FRY	0.00203974
FRYL	-0.00489927
FRZB	0.02927832
FSCN1	0.00582155
FSCN2	-0.00212266
FSCN3	0.00068061
FSD1	0.00776377
FSHB	0.0053171
FSHR	0.00275931
FST	0.01668797
FSTL1	0.00602856
FSTL3	-0.00180038
FSTL4	0.00486569
FTCD	0.00180921
FTH1	-0.01729934
FTL	0.01037585
FTO	0.00814847
FTSJ1	-0.00709371
FTSJ3	-0.00664548
FUBP1	-0.00293727
FUBP3	-0.00951015
FUCA1	-0.00414809
FURIN	0.00023232
FUS	-0.01028537
FUT1	-0.00524634
FUT2	-0.00236546
FUT3	-0.00503114
FUT6	0.00080782
FUT7	0.00701118
FUT8	0.00133419
FUT9	-0.00075152
FUZ	-0.00329764
FXN	-0.00821278
FXR1	0.00555837
FXR2	0.00819408
FXYD1	0.00935712
FXYD2	0.0046351
FXYD3	0.01243681
FXYD5	0.01949403
FXYD6	0.00963767
FXYD7	-0.00199111
FYB1	-0.03243921
FYCO1	0.00084413
FYN	-0.00128866
FZD1	0.00154257
FZD10	-0.02183937
FZD2	-0.01545079
FZD3	-0.00952556
FZD4	0.00110573
FZD5	-0.02464033
FZD6	-0.00329962
FZD7	0.00892456
FZD8	0.00656523
FZD9	0.00523657
FZR1	0.00304019
G0S2	-0.02255646
G3BP1	0.00412019
G3BP2	0.00188644
G6PC	-0.00326034
G6PC2	0.00407387
G6PC3	0.00039477
G6PD	-0.0145814
GAA	0.00142076
GAB1	0.00723211
GAB2	0.01166198
GABARAPL1	-0.00210247
GABARAPL2	0.00813103
GABBR1	-0.01242106
GABBR2	0.00378026
GABPA	0.00436965
GABPB1	0.01031506
GABRA1	-0.00218899
GABRA2	-0.00623134
GABRA3	0.00462121
GABRA4	0.00208608
GABRA5	0.00544033
GABRA6	-0.00547092
GABRB1	-0.00190884
GABRB2	0.00439307
GABRB3	0.00301243
GABRD	0.00630627
GABRE	-0.007134
GABRG2	0.00079328
GABRG3	-0.00038309
GABRP	0.01874889
GABRR1	-0.0014668
GABRR2	0.0031724
GAD1	-0.00737555
GAD2	-0.00289143
GADD45A	0.00611447
GADD45B	0.01843509
GADD45G	0.0097017
GADD45GIP1	-0.00611215
GAGE1	0.00028371
GAK	-0.00842039
GAL	0.01889773
GAL3ST1	0.0062699
GAL3ST4	-0.00226942
GALC	-0.01325451
GALE	-0.0026492
GALK1	0.0017491
GALK2	-0.0082173
GALNS	-0.00922355
GALNT1	0.00643933
GALNT10	0.01389972
GALNT11	-0.00502612
GALNT12	-0.00509039
GALNT14	-0.01502597
GALNT2	-0.02171033
GALNT3	-0.01106838
GALNT6	0.00305282
GALNT7	0.00634175
GALNT8	-0.00077776
GALR1	4.198e-05
GALR2	-4.66e-05
GALR3	0.00723241
GALT	-0.00740876
GAMT	-0.00124645
GAN	-0.00312106
GANAB	-0.00845844
GAP43	-0.00145151
GAPDH	0.0011111
GAPDHS	-0.00173471
GAPVD1	-0.00770641
GAR1	-3.503e-05
GAREM1	-0.01746562
GARNL3	-0.00200814
GARS	-0.0126903
GART	0.01029591
GAS1	-0.0176712
GAS2	0.00126582
GAS2L1	-0.00172552
GAS6	-0.01633311
GAS7	-0.01199314
GAS8	0.0054069
GAS8-AS1	0.00388598
GASK1B	-0.01373474
GAST	0.01072188
GATA1	-0.00093332
GATA2	-0.00038914
GATA3	-0.00667841
GATA4	0.01285792
GATA6	0.00970649
GATAD1	-0.00241388
GATAD2A	-0.00095036
GATB	-0.00302146
GATC	0.00675578
GATD3A	0.00565913
GATM	-0.00293037
GBA3	0.01552256
GBAP1	-0.00542226
GBE1	0.00973201
GBF1	-0.00140015
GBP1	0.01479791
GBP2	0.01113294
GBX1	-0.00221082
GBX2	0.00501625
GC	-0.00988636
GCA	-0.01789119
GCAT	-0.00696343
GCC1	0.00263366
GCC2	-0.00326179
GCDH	-0.01352186
GCFC2	0.00145786
GCG	0.00324033
GCGR	0.00282861
GCH1	-0.00404726
GCHFR	-0.01542484
GCK	0.0043841
GCKR	-0.00379845
GCLC	-0.0150097
GCLM	0.00533633
GCM1	-0.00443052
GCM2	-0.00201772
GCN1	-0.00084832
GCNT1	-0.00328877
GCNT2	0.00038665
GCNT3	0.00391714
GCNT4	-0.0007646
GDAP1	-0.00417298
GDAP1L1	-0.00363797
GDAP2	6.004e-05
GDE1	-0.01452018
GDF10	-0.00475424
GDF11	-0.01528523
GDF15	-0.00105687
GDF2	0.00389213
GDF3	0.01031467
GDF5	0.00978449
GDF9	-0.0021312
GDI1	-0.00074172
GDI2	0.01101984
GDNF	0.00321052
GDPD2	0.00460491
GDPD3	0.01714765
GDPD5	0.00302051
GEM	0.02767736
GEMIN2	0.00461842
GEMIN4	-0.00388759
GEMIN6	0.00201618
GEMIN7	0.00287734
GEMIN8	0.00764562
GFAP	-0.00824746
GFER	-0.00557832
GFI1	0.00397143
GFI1B	0.00662737
GFM1	-0.00359226
GFOD1	0.00638161
GFOD2	0.00080833
GFPT1	0.00445299
GFPT2	-0.01433357
GFRA1	-0.00204573
GFRA2	0.0050497
GFRA3	0.00497249
GFRA4	0.00033061
GGA1	-0.00104102
GGA2	0.01630552
GGA3	0.0099588
GGCT	-0.01167518
GGCX	-0.00257642
GGH	0.00113874
GGNBP2	0.00313286
GGPS1	-0.00554559
GGT1	0.00408558
GGT5	0.01041272
GGTLC1	0.00520041
GGTLC2	0.00234796
GH1	0.00527785
GH2	0.00629437
GHITM	0.00596868
GHR	-0.00253388
GHRH	0.00142748
GHRHR	0.00628214
GHSR	-0.00159048
GID4	0.00230362
GID8	0.01639984
GIGYF2	0.00512325
GIMAP4	0.00670855
